"Classe","Nome Corso","Ateneo","Anno accademico","Descrizione indicatore","ID Indicatore","Numeratore","Denominatore"
"L-8 - Ingegneria dell'informazione","0750106200800001 - INGEGNERIA DELL' INFORMAZIONE: ELETTRONICA, INFORMATICA E TELECOMUNICAZIONI","Università del SALENTO","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","73.000"
"L-8 - Ingegneria dell'informazione","0750106200800001 - INGEGNERIA DELL' INFORMAZIONE: ELETTRONICA, INFORMATICA E TELECOMUNICAZIONI","Università del SALENTO","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","63.000"
"L-8 - Ingegneria dell'informazione","0750106200800001 - INGEGNERIA DELL' INFORMAZIONE: ELETTRONICA, INFORMATICA E TELECOMUNICAZIONI","Università del SALENTO","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","56.000"
"L-8 - Ingegneria dell'informazione","0750106200800001 - INGEGNERIA DELL' INFORMAZIONE: ELETTRONICA, INFORMATICA E TELECOMUNICAZIONI","Università del SALENTO","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","68.000"
"L-8 - Ingegneria dell'informazione","0750106200800001 - INGEGNERIA DELL' INFORMAZIONE: ELETTRONICA, INFORMATICA E TELECOMUNICAZIONI","Università del SALENTO","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","44.000","84.000"
"L-8 - Ingegneria dell'informazione","0750106200800001 - INGEGNERIA DELL' INFORMAZIONE: ELETTRONICA, INFORMATICA E TELECOMUNICAZIONI","Università del SALENTO","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","66.000"
"L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","Università della Calabria","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","64.000"
"L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","Università della Calabria","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","46.000"
"L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","Università della Calabria","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","38.000"
"L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","Università della Calabria","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","45.000"
"L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","Università della Calabria","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","37.000"
"L-8 - Ingegneria dell'informazione","0780106200800002 - Ingegneria Elettronica","Università della Calabria","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","53.000"
"L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","Università della Calabria","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","42.000","124.000"
"L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","Università della Calabria","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","40.000","103.000"
"L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","Università della Calabria","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","42.000","132.000"
"L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","Università della Calabria","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","41.000","154.000"
"L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","Università della Calabria","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","40.000","142.000"
"L-8 - Ingegneria dell'informazione","0780106200800003 - Ingegneria Informatica","Università della Calabria","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","52.000","170.000"
"L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","Università della Calabria","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","88.000"
"L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","Università della Calabria","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000","67.000"
"L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","Università della Calabria","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000","59.000"
"L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","Università della Calabria","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000","84.000"
"L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","Università della Calabria","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","92.000"
"L-8 - Ingegneria dell'informazione","0780106200800005 - Ingegneria Gestionale","Università della Calabria","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","69.000"
"L-8 - Ingegneria dell'informazione","0790106200800001 - Ingegneria Informatica e Biomedica","Magna Graecia","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","65.000"
"L-8 - Ingegneria dell'informazione","0790106200800001 - Ingegneria Informatica e Biomedica","Magna Graecia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","69.000"
"L-8 - Ingegneria dell'informazione","0790106200800001 - Ingegneria Informatica e Biomedica","Magna Graecia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","60.000"
"L-8 - Ingegneria dell'informazione","0790106200800001 - Ingegneria Informatica e Biomedica","Magna Graecia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","53.000"
"L-8 - Ingegneria dell'informazione","0790106200800001 - Ingegneria Informatica e Biomedica","Magna Graecia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","54.000"
"L-8 - Ingegneria dell'informazione","0790106200800001 - Ingegneria Informatica e Biomedica","Magna Graecia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","59.000"
"L-8 - Ingegneria dell'informazione","0800106200800002 - Ingegneria informatica, elettronica e delle telecomunicazioni","Mediterranea","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","54.000"
"L-8 - Ingegneria dell'informazione","0800106200800002 - Ingegneria informatica, elettronica e delle telecomunicazioni","Mediterranea","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","46.000"
"L-8 - Ingegneria dell'informazione","0800106200800002 - Ingegneria informatica, elettronica e delle telecomunicazioni","Mediterranea","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","43.000"
"L-8 - Ingegneria dell'informazione","0800106200800002 - Ingegneria informatica, elettronica e delle telecomunicazioni","Mediterranea","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","53.000"
"L-8 - Ingegneria dell'informazione","0800106200800002 - Ingegneria informatica, elettronica e delle telecomunicazioni","Mediterranea","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","31.000"
"L-8 - Ingegneria dell'informazione","0800106200800002 - Ingegneria informatica, elettronica e delle telecomunicazioni","Mediterranea","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","34.000"
"L-8 - Ingegneria dell'informazione","0820106200800004 - Ingegneria Elettronica","Università di Palermo","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","13.000","47.000"
"L-8 - Ingegneria dell'informazione","0820106200800004 - Ingegneria Elettronica","Università di Palermo","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","45.000"
"L-8 - Ingegneria dell'informazione","0820106200800004 - Ingegneria Elettronica","Università di Palermo","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","37.000"
"L-8 - Ingegneria dell'informazione","0820106200800004 - Ingegneria Elettronica","Università di Palermo","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","42.000"
"L-8 - Ingegneria dell'informazione","0820106200800004 - Ingegneria Elettronica","Università di Palermo","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","46.000"
"L-8 - Ingegneria dell'informazione","0820106200800004 - Ingegneria Elettronica","Università di Palermo","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","35.000"
"L-8 - Ingegneria dell'informazione","0820106200800008 - Ingegneria Informatica","Università di Palermo","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","41.000","66.000"
"L-8 - Ingegneria dell'informazione","0820106200800008 - Ingegneria Informatica","Università di Palermo","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","44.000","92.000"
"L-8 - Ingegneria dell'informazione","0820106200800008 - Ingegneria Informatica","Università di Palermo","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","47.000","96.000"
"L-8 - Ingegneria dell'informazione","0820106200800008 - Ingegneria Informatica","Università di Palermo","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","57.000","100.000"
"L-8 - Ingegneria dell'informazione","0820106200800008 - Ingegneria Informatica","Università di Palermo","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","57.000","118.000"
"L-8 - Ingegneria dell'informazione","0820106200800008 - Ingegneria Informatica","Università di Palermo","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","55.000","104.000"
"L-8 - Ingegneria dell'informazione","0820106200800009 - Ingegneria dell'Innovazione per le Imprese Digitali","Università di Palermo","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","33.000","73.000"
"L-8 - Ingegneria dell'informazione","0820106200800009 - Ingegneria dell'Innovazione per le Imprese Digitali","Università di Palermo","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","54.000","96.000"
"L-8 - Ingegneria dell'informazione","0820106200800009 - Ingegneria dell'Innovazione per le Imprese Digitali","Università di Palermo","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","54.000","86.000"
"L-8 - Ingegneria dell'informazione","0820106200800009 - Ingegneria dell'Innovazione per le Imprese Digitali","Università di Palermo","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","56.000","102.000"
"L-8 - Ingegneria dell'informazione","0820106200800009 - Ingegneria dell'Innovazione per le Imprese Digitali","Università di Palermo","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","48.000","105.000"
"L-8 - Ingegneria dell'informazione","0820106200800009 - Ingegneria dell'Innovazione per le Imprese Digitali","Università di Palermo","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","49.000","93.000"
"L-8 - Ingegneria dell'informazione","0820106200800010 - Ingegneria Cibernetica","Università di Palermo","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","23.000"
"L-8 - Ingegneria dell'informazione","0820106200800010 - Ingegneria Cibernetica","Università di Palermo","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000","28.000"
"L-8 - Ingegneria dell'informazione","0820106200800010 - Ingegneria Cibernetica","Università di Palermo","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","45.000"
"L-8 - Ingegneria dell'informazione","0820106200800010 - Ingegneria Cibernetica","Università di Palermo","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","40.000"
"L-8 - Ingegneria dell'informazione","0820106200800010 - Ingegneria Cibernetica","Università di Palermo","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","34.000"
"L-8 - Ingegneria dell'informazione","0820106200800010 - Ingegneria Cibernetica","Università di Palermo","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","44.000"
"L-8 - Ingegneria dell'informazione","0830106200800001 - Ingegneria Elettronica e Informatica","Università di Messina","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","24.000"
"L-8 - Ingegneria dell'informazione","0830106200800001 - Ingegneria Elettronica e Informatica","Università di Messina","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","41.000"
"L-8 - Ingegneria dell'informazione","0830106200800001 - Ingegneria Elettronica e Informatica","Università di Messina","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","44.000"
"L-8 - Ingegneria dell'informazione","0830106200800001 - Ingegneria Elettronica e Informatica","Università di Messina","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","36.000"
"L-8 - Ingegneria dell'informazione","0830106200800001 - Ingegneria Elettronica e Informatica","Università di Messina","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","31.000"
"L-8 - Ingegneria dell'informazione","0830106200800001 - Ingegneria Elettronica e Informatica","Università di Messina","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","28.000"
"L-8 - Ingegneria dell'informazione","0830106200800002 - Ingegneria Biomedica","Università di Messina","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","20.000"
"L-8 - Ingegneria dell'informazione","0830106200800002 - Ingegneria Biomedica","Università di Messina","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","39.000"
"L-8 - Ingegneria dell'informazione","0860106200800001 - Ingegneria Informatica ","Kore","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","22.000"
"L-8 - Ingegneria dell'informazione","0860106200800001 - Ingegneria Informatica ","Kore","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","13.000"
"L-8 - Ingegneria dell'informazione","0860106200800001 - Ingegneria Informatica ","Kore","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","28.000"
"L-8 - Ingegneria dell'informazione","0860106200800001 - Ingegneria Informatica ","Kore","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","9.000","22.000"
"L-8 - Ingegneria dell'informazione","0860106200800001 - Ingegneria Informatica ","Kore","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","27.000"
"L-8 - Ingegneria dell'informazione","0860106200800001 - Ingegneria Informatica ","Kore","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","27.000"
"L-8 - Ingegneria dell'informazione","0870106200800002 - Ingegneria elettronica","Università di Catania","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","63.000"
"L-8 - Ingegneria dell'informazione","0870106200800002 - Ingegneria elettronica","Università di Catania","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","60.000"
"L-8 - Ingegneria dell'informazione","0870106200800002 - Ingegneria elettronica","Università di Catania","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","31.000","76.000"
"L-8 - Ingegneria dell'informazione","0870106200800002 - Ingegneria elettronica","Università di Catania","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","48.000"
"L-8 - Ingegneria dell'informazione","0870106200800002 - Ingegneria elettronica","Università di Catania","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","57.000"
"L-8 - Ingegneria dell'informazione","0870106200800002 - Ingegneria elettronica","Università di Catania","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","51.000"
"L-8 - Ingegneria dell'informazione","0870106200800003 - Ingegneria informatica","Università di Catania","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","58.000","132.000"
"L-8 - Ingegneria dell'informazione","0870106200800003 - Ingegneria informatica","Università di Catania","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","33.000","103.000"
"L-8 - Ingegneria dell'informazione","0870106200800003 - Ingegneria informatica","Università di Catania","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","48.000","129.000"
"L-8 - Ingegneria dell'informazione","0870106200800003 - Ingegneria informatica","Università di Catania","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","42.000","123.000"
"L-8 - Ingegneria dell'informazione","0870106200800003 - Ingegneria informatica","Università di Catania","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","133.000"
"L-8 - Ingegneria dell'informazione","0870106200800003 - Ingegneria informatica","Università di Catania","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","37.000","143.000"
"L-8 - Ingegneria dell'informazione","0900106200800001 - Ingegneria Informatica","Università di Sassari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","5.000"
"L-8 - Ingegneria dell'informazione","0900106200800001 - Ingegneria Informatica","Università di Sassari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","24.000"
"L-8 - Ingegneria dell'informazione","0900106200800001 - Ingegneria Informatica","Università di Sassari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","8.000","17.000"
"L-8 - Ingegneria dell'informazione","0900106200800001 - Ingegneria Informatica","Università di Sassari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","18.000"
"L-8 - Ingegneria dell'informazione","0900106200800001 - Ingegneria Informatica","Università di Sassari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","24.000"
"L-8 - Ingegneria dell'informazione","0920106200800004 - Ingegneria Biomedica","Università di Cagliari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","49.000"
"L-8 - Ingegneria dell'informazione","0920106200800004 - Ingegneria Biomedica","Università di Cagliari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","31.000"
"L-8 - Ingegneria dell'informazione","0920106200800004 - Ingegneria Biomedica","Università di Cagliari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","44.000"
"L-8 - Ingegneria dell'informazione","0920106200800004 - Ingegneria Biomedica","Università di Cagliari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","45.000"
"L-8 - Ingegneria dell'informazione","0920106200800004 - Ingegneria Biomedica","Università di Cagliari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","40.000"
"L-8 - Ingegneria dell'informazione","0920106200800004 - Ingegneria Biomedica","Università di Cagliari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","44.000"
"L-8 - Ingegneria dell'informazione","0920106200800006 - Ingegneria Elettronica, Informatica e delle Telecomunicazioni","Università di Cagliari","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","41.000"
"L-8 - Ingegneria dell'informazione","0920106200800006 - Ingegneria Elettronica, Informatica e delle Telecomunicazioni","Università di Cagliari","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","41.000"
"L-8 - Ingegneria dell'informazione","0920106200800006 - Ingegneria Elettronica, Informatica e delle Telecomunicazioni","Università di Cagliari","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","46.000"
"L-8 - Ingegneria dell'informazione","0920106200800006 - Ingegneria Elettronica, Informatica e delle Telecomunicazioni","Università di Cagliari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","41.000"
"L-8 - Ingegneria dell'informazione","0920106200800006 - Ingegneria Elettronica, Informatica e delle Telecomunicazioni","Università di Cagliari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","64.000"
"L-8 - Ingegneria dell'informazione","0920106200800006 - Ingegneria Elettronica, Informatica e delle Telecomunicazioni","Università di Cagliari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","68.000"
