"Ateneo","Anno accademico","Classe","Nome Corso","ID Indicatore","Descrizione indicatore","Numeratore"
"Politecnica delle Marche","2024","L-8 - Ingegneria dell'informazione","0420106200800015 - INGEGNERIA DELL’INFORMAZIONE PER VIDEOGAME E REALTÀ VIRTUALE","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","48.000"
"Politecnica delle Marche","2024","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","25.000"
"Politecnica delle Marche","2024","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC00b","Immatricolati puri ** (L; LMCU)","23.000"
"Politecnica delle Marche","2024","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","3.000"
"Politecnica delle Marche","2024","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","18.000"
"Politecnica delle Marche","2024","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","14.000"
"Politecnica delle Marche","2024","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","20.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","137.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","iC00b","Immatricolati puri ** (L; LMCU)","118.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800006 - Ingegneria Biomedica","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","55.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","239.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","224.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800010 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","38.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","77.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","iC00b","Immatricolati puri ** (L; LMCU)","64.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800014 - INGEGNERIA ELETTRONICA E DELLE TECNOLOGIE DIGITALI ","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","14.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800015 - INGEGNERIA DELL’INFORMAZIONE PER VIDEOGAME E REALTÀ VIRTUALE","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","108.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800015 - INGEGNERIA DELL’INFORMAZIONE PER VIDEOGAME E REALTÀ VIRTUALE","iC00b","Immatricolati puri ** (L; LMCU)","86.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200800015 - INGEGNERIA DELL’INFORMAZIONE PER VIDEOGAME E REALTÀ VIRTUALE","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","9.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","36.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC00b","Immatricolati puri ** (L; LMCU)","31.000"
"Politecnica delle Marche","2025","L-8 - Ingegneria dell'informazione","0420106200900019 - Ingegneria Gestionale","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","2.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","373.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","344.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","86.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","269.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","163.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","298.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","145.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC00b","Immatricolati puri ** (L; LMCU)","119.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","34.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","62.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","42.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","96.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","5.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC00b","Immatricolati puri ** (L; LMCU)","2.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","0.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","0.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","0.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","2.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","232.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC00b","Immatricolati puri ** (L; LMCU)","182.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","80.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","158.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","133.000"
"Politecnico di Bari","2020","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","174.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","370.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","343.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","122.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","282.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","159.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","319.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","102.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC00b","Immatricolati puri ** (L; LMCU)","95.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","20.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","50.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","29.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800002 - Ingegneria Elettronica e delle Tecnologie Internet","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","74.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","7.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC00b","Immatricolati puri ** (L; LMCU)","6.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","0.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","4.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","1.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800003 - Ingegneria dei Sistemi Aerospaziali","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","4.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","243.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC00b","Immatricolati puri ** (L; LMCU)","192.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","99.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","155.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC16BIS","Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **","118.000"
"Politecnico di Bari","2021","L-8 - Ingegneria dell'informazione","0720206200800004 - Ingegneria dei Sistemi Medicali","iC21","Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**","179.000"
"Politecnico di Bari","2022","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC00a","Avvii di carriera al primo anno* (L; LMCU; LM)","401.000"
"Politecnico di Bari","2022","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC00b","Immatricolati puri ** (L; LMCU)","344.000"
"Politecnico di Bari","2022","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC02","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","123.000"
"Politecnico di Bari","2022","L-8 - Ingegneria dell'informazione","0720206200800001 - Ingegneria Informatica e dell'Automazione","iC14","Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**","268.000"
